sample_label,device_type,horizon_minutes,target_final_passed_bases,device_is_promethion,minimum_q_score_setting,planned_run_limit_hours,series_resolution_seconds,observed_through_seconds,observed_estimated_bases,observed_passed_bases,observed_failed_bases,observed_total_reads,observed_passed_reads,observed_failed_reads,observed_passed_base_fraction,observed_passed_read_fraction,observed_mean_passed_read_length,observed_mean_failed_read_length,observed_mean_estimated_read_length,observed_basecalling_completion_ratio,observed_average_estimated_bases_per_hour,observed_average_passed_bases_per_hour,observed_recent_estimated_bases_per_hour,observed_recent_passed_bases_per_hour,observed_qscore_lower,observed_qscore_mode,observed_qscore_upper,observed_translocation_q25,observed_translocation_median,observed_translocation_q75,observed_temperature,observed_target_temperature,pore_activity_sequencing_percent,pore_activity_pore_available_percent,pore_activity_unavailable_percent,pore_activity_inactive_percent,pore_activity_unclassified_percent,pore_scan_pore_available_count,pore_scan_reserved_pore_count,pore_scan_unavailable_count,pore_scan_saturated_count,pore_scan_zero_count,pore_scan_inactive_count
Sample227,MINION_MK1D,120,137555322,0,10,12.0,1800.0,7200.0,55239624.0,22236776.0,16616480.0,189328.0,15779.0,168517.0,0.5723272201434032,0.0833421363982084,1409.2639584257558,98.6041764332382,291.76679624778166,0.7033584442935382,27619812.0,11118388.0,27108340.0,12516394.0,2.875,4.125,5.875,376.02243,401.137268,417.744324,34.814673614501956,0.0,16.428262391493057,3.613318012152778,10.500999717881944,62.86118381076389,6.596236067708333,385.0,14.0,650.0,18.0,896.0,85.0
Sample228,MINION_MK1D,30,287899529,0,10,12.0,1800.0,1800.0,24868526.0,3983088.0,10633348.0,136107.0,4601.0,116504.0,0.2725074703573429,0.0338042863335464,865.7004998913279,91.2702396484241,182.71305663926177,0.5877483852480843,49737052.0,7966176.0,,,3.125,3.94053698,5.625,360.876282,396.013733,417.815704,34.986890411376955,0.0,44.833765690104165,4.004696527777778,14.672668511284723,26.32225846354167,10.166610807291667,1230.0,5.0,220.0,194.0,205.0,194.0
Sample228,MINION_MK1D,60,287899529,0,10,12.0,1800.0,3600.0,56306054.0,11753929.0,23381240.0,264804.0,12143.0,247200.0,0.3345345798678242,0.045856558058035374,967.9592357736968,94.58430420711974,212.6329436111237,0.6240033975742644,56306054.0,11753929.0,62875056.0,15541682.0,3.125,4.125,5.625,367.717651,397.869232,419.83078,35.05085563659668,0.0,45.915913671875,3.706929730902778,15.144879557291667,27.43809205729167,7.794184982638889,1230.0,5.0,220.0,194.0,205.0,194.0
Sample228,MINION_MK1D,120,287899529,0,10,12.0,1800.0,7200.0,113074837.0,30058794.0,41379600.0,467030.0,27131.0,424564.0,0.4207652540453247,0.05809262788257714,1107.913235781947,97.46375104813409,242.11471854056484,0.6317797654662991,56537418.5,15029397.0,55636586.0,19202952.0,2.94693303,3.94693303,5.71207476,370.765381,399.907623,420.204926,35.05798199971517,0.0,38.59962970920139,3.8543148220486114,14.383139344618057,33.44454861111111,9.718367513020834,911.0,15.0,299.0,198.0,427.0,198.0
Sample232,MINION_MK1D,30,149050977,0,10,12.0,1800.0,1800.0,18458004.0,6883570.0,2129265.0,45418.0,33163.0,6519.0,0.7637519160175461,0.7301730591395482,207.56777131140126,326.6244822825587,406.4028358800476,0.4882887120405868,36916008.0,13767140.0,,,6.69839478,19.5357628,29.8303814,360.286194,397.832703,423.603729,34.9386547088623,0.0,19.852537608506946,2.7654054253472222,10.963692578125,57.538817317708336,8.879547070312501,415.0,53.0,534.0,37.0,948.0,61.0
Sample232,MINION_MK1D,60,149050977,0,10,12.0,1800.0,3600.0,48975050.0,20725534.0,4996941.0,123199.0,98888.0,15719.0,0.8057363842320772,0.8026688528315976,209.58593560391554,317.89178700935173,397.5279831816817,0.5252159007494632,48975050.0,20725534.0,61034092.0,27683928.0,11.7158766,18.8067532,29.7890453,352.304413,393.993866,421.768707,34.93866856892904,0.0,21.444195355902778,3.0812983506944445,9.566592513020833,60.52898630642361,5.378927473958334,415.0,53.0,534.0,37.0,948.0,61.0
Sample232,MINION_MK1D,120,149050977,0,10,12.0,1800.0,7200.0,120814737.0,57515695.0,10592221.0,316832.0,275993.0,35333.0,0.8444788561729006,0.8711020351479648,208.3954846680894,299.7826677610166,381.3211323351177,0.5637384783612946,60407368.5,28757847.5,79856258.0,42137472.0,12.4676313,18.125,29.625,359.658875,398.257172,428.928101,35.244220606486,0.0,25.264754557291667,2.6722144314236114,10.274775802951389,54.111287174479166,7.676968033854167,459.0,57.0,529.0,37.0,910.0,56.0
Sample233,MINION_MK1D,30,6928190,0,10,12.0,1800.0,1800.0,3179438.0,69874.0,1363614.0,2995.0,121.0,2857.0,0.048744042503320574,0.04040066777963272,577.4710743801653,477.2887644382219,1061.5819699499166,0.45086207059234995,6358876.0,139748.0,,,1.625,2.04259419,3.63441086,348.627441,376.398682,421.075043,34.93843536376953,0.0,8.683314019097223,1.842959006076389,11.203872938368056,69.92787172309028,8.341982313368057,263.0,31.0,587.0,248.0,740.0,179.0
Sample233,MINION_MK1D,60,6928190,0,10,12.0,1800.0,3600.0,5905857.0,169986.0,2613827.0,5856.0,263.0,5520.0,0.06106229118119644,0.04491120218579235,646.3346007604563,473.519384057971,1008.5138319672132,0.47136478245240276,5905857.0,169986.0,5452838.0,200224.0,1.625,2.125,3.46389079,371.504913,387.047668,407.056671,34.9378542582194,0.0,8.018346267361112,1.4922524088541667,10.514458506944445,74.45299351128473,5.521949305555556,263.0,31.0,587.0,248.0,740.0,179.0
Sample233,MINION_MK1D,120,6928190,0,10,12.0,1800.0,7200.0,12088662.0,435120.0,5009057.0,10915.0,627.0,10201.0,0.07992392605898008,0.05744388456252863,693.9712918660288,491.0358788354083,1107.5274393037105,0.4503539763126804,6044331.0,217560.0,6527674.0,324538.0,1.625,1.875,3.195122,342.633423,391.94754,415.752106,34.93703651428223,0.0,8.0485685546875,1.6225377821180555,10.036052191840279,72.80639776475695,7.486443706597223,224.0,23.0,585.0,263.0,777.0,176.0
Sample234,MINION_MK1D,30,714460121,0,10,12.0,1800.0,1800.0,22881026.0,8539504.0,7234466.0,87739.0,7708.0,72311.0,0.541366821415281,0.08785146856016139,1107.8754540736898,100.04654893446363,260.7851240611359,0.6893908516165316,45762052.0,17079008.0,,,3.0454433,3.95184088,5.71860266,379.18985,408.537384,427.665466,34.80346654256185,0.0,41.791334722222224,3.9380146267361114,17.832628038194446,25.606545876736114,10.831476736111112,1253.0,4.0,205.0,36.0,474.0,76.0
Sample234,MINION_MK1D,60,714460121,0,10,12.0,1800.0,3600.0,51654449.0,25886678.0,14051699.0,156054.0,20547.0,130303.0,0.6481654975614056,0.13166596178245993,1259.876283642381,107.83864531131286,331.0036846219898,0.7731836806544969,51654449.0,25886678.0,57546846.0,34694348.0,2.875,3.875,5.875,375.207153,398.903564,416.46698,34.30828653971354,0.0,36.57859073350695,3.3969972439236114,20.96874184027778,29.851826323784724,9.203843858506945,1253.0,4.0,205.0,36.0,474.0,76.0
Sample234,MINION_MK1D,120,714460121,0,10,12.0,1800.0,7200.0,115326251.0,66785641.0,25187426.0,257727.0,48631.0,202466.0,0.7261434589323851,0.18869191043235672,1373.3141617486788,124.40323807454091,447.4744632886737,0.7975033108463744,57663125.5,33392820.5,64819784.0,43429948.0,2.875,4.03606415,6.125,378.629364,402.069275,418.51355,34.30478808085124,0.0,30.583667013888892,4.482052647569445,17.624242035590278,36.742933854166665,10.567104448784722,817.0,7.0,351.0,35.0,769.0,69.0
Sample235,MINION_MK1D,30,8295299,0,10,12.0,1800.0,1800.0,943277.0,140825.0,353926.0,1388.0,633.0,702.0,0.28463813110029085,0.45605187319884727,222.47235387045814,504.16809116809117,679.5943804034582,0.5245023466065641,1886554.0,281650.0,,,1.375,1.875,3.125,363.683563,382.031494,421.152039,34.92634620666504,0.0,4.399926605902778,1.9602341362847222,7.575683333333334,79.94505835503473,6.1190975694444445,149.0,43.0,863.0,37.0,900.0,56.0
Sample235,MINION_MK1D,60,8295299,0,10,12.0,1800.0,3600.0,1904111.0,336779.0,672497.0,2845.0,1439.0,1375.0,0.3336837495392737,0.5057996485061511,234.03683113273107,489.0887272727273,669.2833040421792,0.5300510316888039,1904111.0,336779.0,1921668.0,391908.0,1.29321301,8.9086771,12.2033501,339.782959,373.095917,387.630463,34.926730982462566,0.0,3.992885590277778,1.4694621961805556,5.969297851562501,85.67282749565973,2.8955268663194444,149.0,43.0,863.0,37.0,900.0,56.0
Sample235,MINION_MK1D,120,8295299,0,10,12.0,1800.0,7200.0,4866341.0,830890.0,1224210.0,5948.0,3423.0,2511.0,0.40430635978784485,0.5754875588433087,242.73736488460415,487.5388291517324,818.1474445191661,0.4223090819159611,2433170.5,415445.0,3529274.0,569942.0,1.2708087,13.8231993,24.0976982,345.73764,379.572693,390.752411,34.925636291503906,0.0,3.9964990017361113,1.1682697048611113,6.275561892361112,83.5457943576389,5.013875043402778,119.0,39.0,880.0,41.0,916.0,53.0
Sample237,MINION_MK1D,30,266293032,0,10,12.0,1800.0,1800.0,18872350.0,5148621.0,7617132.0,93123.0,6024.0,80251.0,0.40331510409139204,0.06468863760832447,854.6847609561753,94.91634995202551,202.6604598219559,0.6764262532223068,37744700.0,10297242.0,,,3.125,4.02919483,5.80722141,366.60965,397.284271,417.301758,34.9397954305013,0.0,47.00496297743056,5.515837630208334,14.799277061631946,22.284978515625,10.394943815104167,1279.0,7.0,228.0,48.0,329.0,157.0
Sample237,MINION_MK1D,60,266293032,0,10,12.0,1800.0,3600.0,42763381.0,13243500.0,15412325.0,180309.0,14751.0,159183.0,0.462157344972619,0.08180956025489576,897.8035387431361,96.82142565474956,237.16720185903088,0.6701019500773336,42763381.0,13243500.0,47782062.0,16189758.0,3.04634166,4.04634142,5.875,368.483917,397.634735,415.000793,34.93855489095052,0.0,47.80165935329861,5.1977986328125,16.389195095486112,22.449796679687502,8.161550238715279,1279.0,7.0,228.0,48.0,329.0,157.0
Sample237,MINION_MK1D,120,266293032,0,10,12.0,1800.0,7200.0,88779143.0,32145077.0,27805374.0,317202.0,32966.0,279336.0,0.5361940813422738,0.1039274657789043,975.097888733847,99.54096142280265,279.88204046632745,0.6752762977223152,44389571.5,16072538.5,46773812.0,19167624.0,2.96841836,4.05916,5.875,373.233887,398.595947,417.051666,34.936916732788085,0.0,38.8093041015625,5.352500694444445,14.52094845920139,29.215182552083334,12.102064192708333,993.0,17.0,351.0,60.0,486.0,141.0
Sample240,MINION_MK1D,30,38331326,0,10,12.0,1800.0,1800.0,3659294.0,893764.0,891129.0,6068.0,2796.0,2359.0,0.500738139485112,0.46077785102175345,319.6580829756795,377.7571004662993,603.0477916941331,0.4877697719833389,7318588.0,1787528.0,,,1.625,2.125,4.06007385,346.94696,388.064911,419.811188,34.92733039855957,0.0,11.644919053819445,1.7534464192708334,10.168752777777778,68.3841013671875,8.048780381944445,296.0,77.0,602.0,106.0,857.0,110.0
Sample240,MINION_MK1D,60,38331326,0,10,12.0,1800.0,3600.0,7235838.0,2434142.0,1667274.0,12766.0,7737.0,4402.0,0.5934882001728183,0.6060629797900674,314.61057257334886,378.753748296229,566.8054206485979,0.5668197657272039,7235838.0,2434142.0,7153088.0,3080756.0,1.375,16.9240093,28.9595833,342.652893,382.362091,408.517242,34.92638422648112,0.0,9.820480902777778,1.1908955729166668,7.919475151909722,76.74516102430556,4.323987348090278,296.0,77.0,602.0,106.0,857.0,110.0
Sample240,MINION_MK1D,120,38331326,0,10,12.0,1800.0,7200.0,15066197.0,6027262.0,2850793.0,27259.0,18677.0,7534.0,0.6788944200052827,0.6851682013280017,322.7103924613161,378.3903636846297,552.7054183939249,0.5892698071052702,7533098.5,3013631.0,9024380.0,4446152.0,1.5657171,18.2666626,29.875,352.818146,390.384094,422.461029,35.14854151407878,0.0,9.758565277777778,2.0275915798611113,7.8347068793402785,73.98630017361111,6.392836089409722,247.0,69.0,585.0,115.0,906.0,126.0
Sample244,MINION_MK1D,30,152095804,0,10,3.0,600.0,1800.0,26043146.0,22217328.0,2710300.0,10720.0,7907.0,2263.0,0.8912732491033644,0.7375932835820895,2809.8302769697734,1197.65797613787,2429.3979477611942,0.9571665420145476,52086292.0,44434656.0,61612476.0,52041750.0,11.625,17.375,22.625,374.063965,402.583923,421.769348,34.80340003967285,0.0,27.37730703125,34.77576048177084,14.4947712890625,17.316234895833333,6.035926302083333,1263.0,5.0,231.0,113.0,258.0,178.0
Sample244,MINION_MK1D,60,152095804,0,10,3.0,600.0,3600.0,58252909.0,51249347.0,5381479.0,23172.0,17861.0,4689.0,0.9049726203887614,0.7708009666839288,2869.3436537707853,1147.681595222862,2513.9353098567235,0.9721544721483352,58252909.0,51249347.0,58796142.0,54315732.0,11.375,19.875,22.875,374.288208,400.519104,419.180115,34.631892395019534,0.0,23.127664908854168,31.360382552083333,12.329197395833335,27.61369147135417,5.569063671875,1263.0,5.0,231.0,113.0,258.0,178.0
Sample244,MINION_MK1D,120,152095804,0,10,3.0,600.0,7200.0,121678423.0,104579175.0,10623199.0,48410.0,37926.0,9678.0,0.9077866312025826,0.7834331749638505,2757.453330169277,1097.6647034511263,2513.497686428424,0.9467773427668437,60839211.5,52289587.5,68372484.0,59751984.0,10.875,20.125,22.875,377.467499,402.833191,420.944794,34.682124328613284,0.0,23.558896744791667,32.39230279947917,11.625152669270834,27.278239062500003,5.145408723958334,923.0,10.0,336.0,114.0,510.0,155.0
Sample245,MINION_MK1D,30,812365068,0,10,12.0,1800.0,1800.0,55243619.0,36679780.0,4355945.0,93659.0,80815.0,8464.0,0.8938499319800004,0.8628642202030771,453.87341458887585,514.6437854442344,589.8378052296096,0.7428138442559312,110487238.0,73359560.0,,,13.6644478,19.5835609,27.8938389,351.209167,390.685883,421.849457,35.19194463094075,0.0,23.693936219618056,2.7280954644097224,8.046699739583334,59.11700668402778,6.414261892361111,409.0,71.0,502.0,121.0,861.0,84.0
Sample245,MINION_MK1D,60,812365068,0,10,12.0,1800.0,3600.0,120651740.0,83765659.0,9470661.0,204373.0,183670.0,18150.0,0.8984230501589938,0.8986999261154849,456.06609135950345,521.7995041322314,590.3506823308363,0.772772278294536,120651740.0,83765659.0,130816242.0,94171758.0,13.458415,19.5479851,27.6218,359.193268,397.976288,428.393311,35.64080963134766,0.0,24.53288791232639,2.3647118706597223,5.909557009548611,64.38724578993056,2.8055974175347225,409.0,71.0,502.0,121.0,861.0,84.0
Sample245,MINION_MK1D,120,812365068,0,10,12.0,1800.0,7200.0,241036577.0,168295842.0,18443027.0,403975.0,365181.0,35312.0,0.9012362712767635,0.903969305031252,460.8559645764703,522.2878058450385,596.6621127545021,0.7747324963049073,120518288.5,84147921.0,122774792.0,83904038.0,14.0823975,20.169899,27.6545506,355.665741,395.784973,425.906067,35.67706476847331,0.0,22.17532996961806,3.0813143446180558,6.482450434027778,63.25833229166667,5.002572960069445,350.0,65.0,540.0,127.0,888.0,78.0
Sample246,MINION_MK1D,30,418639101,0,10,12.0,1800.0,1800.0,26122078.0,5899869.0,8849922.0,109600.0,4140.0,92804.0,0.3999967863951428,0.037773722627737226,1425.0891304347826,95.36142838670747,238.34012773722628,0.5646484556090828,52244156.0,11799738.0,,,2.625,3.46143842,5.125,354.647339,393.290253,418.033112,34.98013966878255,0.0,46.79702493489584,4.507927105034723,13.94660842013889,24.519422851562503,10.229016688368056,1341.0,4.0,264.0,61.0,262.0,116.0
Sample246,MINION_MK1D,60,418639101,0,10,12.0,1800.0,3600.0,55235523.0,18528880.0,18539615.0,206095.0,12007.0,185262.0,0.4998552004876378,0.058259540503166014,1543.1731489964188,100.07241096393216,268.01000994686916,0.6710988325393424,55235523.0,18528880.0,58226890.0,25258022.0,2.625,3.375,5.125,361.605469,397.413513,421.348053,35.187194188435875,0.0,45.91651861979167,5.026900846354167,16.21225310329861,24.42169457465278,8.422632855902778,1341.0,4.0,264.0,61.0,262.0,116.0
Sample246,MINION_MK1D,120,418639101,0,10,12.0,1800.0,7200.0,114689159.0,46045157.0,34253027.0,354354.0,27967.0,316380.0,0.573427127567418,0.07892390095779926,1646.410305002324,108.26546241861053,323.6570181231198,0.700137525640065,57344579.5,23022578.5,59279468.0,26919212.0,2.625,3.46312976,5.125,360.92453,398.225525,422.941589,35.18738390604655,0.0,38.50263656684028,5.1758702690972225,14.667058029513889,31.151608745659725,10.50282638888889,994.0,10.0,346.0,78.0,513.0,107.0
Sample247,MINION_MK1D,30,4263223,0,10,12.0,1800.0,1800.0,1077095.0,242174.0,303534.0,1323.0,268.0,954.0,0.4437794571455797,0.20256991685563114,903.6343283582089,318.1698113207547,814.1307634164777,0.5066479744126563,2154190.0,484348.0,,,1.375,1.875,3.125,303.560699,376.288391,411.10672,34.92722613016765,0.0,4.761898958333334,2.5781713975694447,4.559871223958334,83.6155685546875,4.484489865451389,128.0,51.0,513.0,176.0,1125.0,55.0
Sample247,MINION_MK1D,60,4263223,0,10,12.0,1800.0,3600.0,1987102.0,540894.0,513619.0,2437.0,530.0,1857.0,0.5129325100781119,0.21748050882232253,1020.5547169811321,276.58535271944,815.3885925318014,0.5306788478900429,1987102.0,540894.0,1820014.0,597440.0,1.375,1.875,3.03754497,311.748505,373.418732,402.538177,34.92573890686035,0.0,3.8677526692708337,2.2461546223958333,3.2555085503472223,89.06066642795139,1.5699177300347222,128.0,51.0,513.0,176.0,1125.0,55.0
Sample247,MINION_MK1D,120,4263223,0,10,12.0,1800.0,7200.0,5289438.0,1095083.0,1039574.0,4763.0,1053.0,3616.0,0.5130018546305097,0.22107915179508714,1039.9648622981956,287.4928097345133,1110.526558891455,0.40356971761461236,2644719.0,547541.5,2157444.0,724824.0,1.375,1.875,3.125,312.044983,369.329926,408.409332,34.92631797790527,0.0,3.9940432942708335,2.4173337239583335,3.644322287326389,86.39816126302084,3.546139431423611,107.0,35.0,517.0,182.0,1136.0,71.0
Sample248,MINION_MK1D,30,5566198,0,10,12.0,1800.0,1800.0,1167718.0,199390.0,181968.0,870.0,150.0,617.0,0.5228420539230854,0.1724137931034483,1329.2666666666667,294.92382495948135,1342.2045977011494,0.32658398688724505,2335436.0,398780.0,,,1.44565213,1.94565213,3.375,379.117828,404.785797,436.651489,34.93780364990234,0.0,5.2776707031250005,1.6862087456597223,3.7906275390625,84.77792235243056,4.467570659722222,123.0,23.0,315.0,37.0,1523.0,27.0
Sample248,MINION_MK1D,60,5566198,0,10,12.0,1800.0,3600.0,2372821.0,554614.0,406639.0,1623.0,371.0,1160.0,0.5769698508093083,0.2285890326555761,1494.9164420485174,350.5508620689655,1461.996919285274,0.40510978282811894,2372821.0,554614.0,2410206.0,710448.0,1.375,1.875,3.21221709,346.242,396.395264,419.087189,34.93750826517741,0.0,4.741301085069445,1.770413519965278,3.038824587673611,88.67471150173611,1.7747493055555557,123.0,23.0,315.0,37.0,1523.0,27.0
Sample248,MINION_MK1D,120,5566198,0,10,12.0,1800.0,7200.0,7803092.0,1256819.0,786692.0,3072.0,827.0,2158.0,0.6150292315529498,0.2692057291666667,1519.73276904474,364.54680259499537,2540.0690104166665,0.26188477593241244,3901546.0,628409.5,7620244.0,791900.0,1.53141189,1.9446243,3.55537558,363.79361,396.943054,420.937256,34.93843383789063,0.0,5.769305056423612,1.689738498263889,3.687490104166667,85.03739505208334,3.8160712890625,118.0,10.0,337.0,40.0,1511.0,32.0
Sample252,MINION_MK1D,30,616607399,0,10,12.0,1800.0,1800.0,35006071.0,17022615.0,8844484.0,84308.0,12455.0,66869.0,0.6580797869911891,0.14773212506523697,1366.72942593336,132.2658331962494,415.21648004934286,0.7389317984300494,70012142.0,34045230.0,,,2.625,3.625,5.125,361.546387,396.375519,422.788971,35.06613400777181,0.0,44.430713650173615,5.024076996527778,14.804765169270834,26.54039494357639,9.200049240451388,1140.0,4.0,279.0,209.0,276.0,140.0
Sample252,MINION_MK1D,60,616607399,0,10,12.0,1800.0,3600.0,85577830.0,47632792.0,18779536.0,166387.0,33378.0,128624.0,0.717228162819409,0.2006046145432035,1427.071484211157,146.00335862669488,514.3300257832643,0.7760459455445412,85577830.0,47632792.0,101143518.0,61220354.0,2.375,3.46168947,5.20496798,361.792908,398.306519,422.826172,35.18692207336426,0.0,49.66253244357639,5.0101582682291665,13.579662543402778,25.558594466145834,6.189052278645834,1140.0,4.0,279.0,209.0,276.0,140.0
Sample252,MINION_MK1D,120,616607399,0,10,12.0,1800.0,7200.0,195152951.0,116013324.0,35955589.0,305058.0,79383.0,222261.0,0.7634016833429611,0.2602226461853156,1461.4378897245,161.7719212997332,639.7240885339837,0.7787169613438231,97576475.5,58006662.0,111661054.0,68879906.0,2.375,3.43839312,5.31160688,367.885773,399.899261,422.167664,35.18724746704102,0.0,43.624602669270836,5.441921896701389,11.195530837673612,29.881652039930557,9.856292556423611,940.0,3.0,389.0,213.0,382.0,121.0
Sample253,MINION_MK1D,30,51665018,0,10,12.0,1800.0,1800.0,5268924.0,2919098.0,786630.0,4248.0,2235.0,1657.0,0.7877259205208801,0.5261299435028248,1306.084116331096,474.7314423657212,1240.3305084745762,0.7033177931585273,10537848.0,5838196.0,,,1.375,14.6523104,16.8645706,363.676666,413.075043,444.21582,34.92501271565755,0.0,12.508447157118056,12.50622697482639,10.2066900390625,57.39385696614583,7.384778862847223,480.0,26.0,536.0,236.0,617.0,153.0
Sample253,MINION_MK1D,60,51665018,0,10,12.0,1800.0,3600.0,10199812.0,6109513.0,1604233.0,8386.0,4684.0,3400.0,0.792029320125397,0.5585499642260912,1304.3366780529461,471.8332352941176,1216.2904841402337,0.7562635468183139,10199812.0,6109513.0,9861776.0,6380830.0,1.375,19.4494133,22.3812313,362.041718,401.75412,434.132721,34.50404345194499,0.0,9.602380338541668,10.381350455729168,7.4694492404513895,68.77659639756945,3.7702235677083333,480.0,26.0,536.0,236.0,617.0,153.0
Sample253,MINION_MK1D,120,51665018,0,10,12.0,1800.0,7200.0,21471858.0,12220483.0,2945294.0,16359.0,9147.0,6393.0,0.8057933991776353,0.5591417568311021,1336.009948617033,460.70608478022837,1312.5409866128737,0.7063094865847194,10735929.0,6110241.5,14121724.0,6866174.0,1.375,18.2720337,22.565897,349.282318,397.235138,429.372437,34.43700879414876,0.0,10.896484027777777,10.77969162326389,8.8115048828125,63.39609140625,6.116228059895834,397.0,25.0,509.0,236.0,739.0,142.0
